index,unique_id,ds,Chronos
466,hotel_84,2023-07-19 00:00:00,0.9481648206710815
467,hotel_84,2023-07-20 00:00:00,0.9620567560195923
468,hotel_84,2023-07-21 00:00:00,0.9765610098838806
469,hotel_84,2023-07-22 00:00:00,0.9883489012718201
470,hotel_84,2023-07-23 00:00:00,0.9704302549362183
471,hotel_84,2023-07-24 00:00:00,0.9515808820724487
472,hotel_84,2023-07-25 00:00:00,0.9551296830177307
473,hotel_84,2023-07-26 00:00:00,0.9634948968887329
474,hotel_84,2023-07-27 00:00:00,0.9838106036186218
475,hotel_84,2023-07-28 00:00:00,0.9942945837974548
476,hotel_91,2023-07-01 00:00:00,0.8926953673362732
477,hotel_91,2023-07-02 00:00:00,0.8193577527999878
478,hotel_91,2023-07-03 00:00:00,0.8516574501991272
479,hotel_91,2023-07-04 00:00:00,0.9341924786567688
480,hotel_91,2023-07-05 00:00:00,0.9355480670928955
481,hotel_91,2023-07-06 00:00:00,0.9087807536125183
482,hotel_91,2023-07-07 00:00:00,0.879951536655426
483,hotel_91,2023-07-08 00:00:00,0.8762664794921875
484,hotel_91,2023-07-09 00:00:00,0.8135186433792114
485,hotel_91,2023-07-10 00:00:00,0.8699223399162292
486,hotel_91,2023-07-11 00:00:00,0.9539252519607544
487,hotel_91,2023-07-12 00:00:00,0.9460538625717163
488,hotel_91,2023-07-13 00:00:00,0.9013063907623291
489,hotel_91,2023-07-14 00:00:00,0.8596016764640808
490,hotel_91,2023-07-15 00:00:00,0.8411225080490112
491,hotel_91,2023-07-16 00:00:00,0.7686601281166077
492,hotel_91,2023-07-17 00:00:00,0.8270478844642639
493,hotel_91,2023-07-18 00:00:00,0.9390590786933899
494,hotel_91,2023-07-19 00:00:00,0.9526917338371277
495,hotel_91,2023-07-20 00:00:00,0.9190982580184937
496,hotel_91,2023-07-21 00:00:00,0.8841426968574524
497,hotel_91,2023-07-22 00:00:00,0.8781204223632812
498,hotel_91,2023-07-23 00:00:00,0.8071514368057251
499,hotel_91,2023-07-24 00:00:00,0.8604704141616821
500,hotel_91,2023-07-25 00:00:00,0.9551702737808228
501,hotel_91,2023-07-26 00:00:00,0.9484623074531555
502,hotel_91,2023-07-27 00:00:00,0.8890442848205566
503,hotel_91,2023-07-28 00:00:00,0.8425852060317993
504,hotel_98,2023-07-01 00:00:00,0.4941558241844177
505,hotel_98,2023-07-02 00:00:00,0.2583155035972595
506,hotel_98,2023-07-03 00:00:00,0.18164220452308655
507,hotel_98,2023-07-04 00:00:00,0.16981378197669983
508,hotel_98,2023-07-05 00:00:00,0.1557636260986328
509,hotel_98,2023-07-06 00:00:00,0.18392717838287354
510,hotel_98,2023-07-07 00:00:00,0.30455857515335083
511,hotel_98,2023-07-08 00:00:00,0.3342702388763428
512,hotel_98,2023-07-09 00:00:00,0.17340341210365295
513,hotel_98,2023-07-10 00:00:00,0.1278119683265686
514,hotel_98,2023-07-11 00:00:00,0.12401244044303894
515,hotel_98,2023-07-12 00:00:00,0.1128162071108818
516,hotel_98,2023-07-13 00:00:00,0.13798025250434875
517,hotel_98,2023-07-14 00:00:00,0.24627579748630524
518,hotel_98,2023-07-15 00:00:00,0.2855399250984192
519,hotel_98,2023-07-16 00:00:00,0.13362069427967072
520,hotel_98,2023-07-17 00:00:00,0.10361160337924957
521,hotel_98,2023-07-18 00:00:00,0.12745320796966553
522,hotel_98,2023-07-19 00:00:00,0.1313190460205078
523,hotel_98,2023-07-20 00:00:00,0.15569117665290833
524,hotel_98,2023-07-21 00:00:00,0.2892221510410309
525,hotel_98,2023-07-22 00:00:00,0.35158735513687134
526,hotel_98,2023-07-23 00:00:00,0.20800645649433136
527,hotel_98,2023-07-24 00:00:00,0.16213545203208923
528,hotel_98,2023-07-25 00:00:00,0.1654086858034134
529,hotel_98,2023-07-26 00:00:00,0.17517679929733276
530,hotel_98,2023-07-27 00:00:00,0.22871553897857666
531,hotel_98,2023-07-28 00:00:00,0.3743830919265747
