index,unique_id,ds,NBEATS,NHITS
173,hotel_21,2023-07-06 00:00:00,0.9660969972610474,0.9845980405807495
174,hotel_21,2023-07-07 00:00:00,0.9525429606437683,0.9555119276046753
175,hotel_21,2023-07-08 00:00:00,0.9690176248550415,0.9773924350738525
176,hotel_21,2023-07-09 00:00:00,0.9450944066047668,0.9684762358665466
177,hotel_21,2023-07-10 00:00:00,0.9369986653327942,0.9336279034614563
178,hotel_21,2023-07-11 00:00:00,0.9649649262428284,0.9477638602256775
179,hotel_21,2023-07-12 00:00:00,0.9765903949737549,0.9784484505653381
180,hotel_21,2023-07-13 00:00:00,0.974556028842926,0.9700067043304443
181,hotel_21,2023-07-14 00:00:00,0.9549635648727417,0.950863778591156
182,hotel_21,2023-07-15 00:00:00,0.968071460723877,0.9631733298301697
183,hotel_21,2023-07-16 00:00:00,0.9501253962516785,0.9592748284339905
184,hotel_21,2023-07-17 00:00:00,0.9194755554199219,0.9277148246765137
185,hotel_21,2023-07-18 00:00:00,0.952901303768158,0.9452419281005859
186,hotel_21,2023-07-19 00:00:00,0.9779686331748962,0.9721236824989319
187,hotel_21,2023-07-20 00:00:00,0.9598091840744019,0.969805896282196
188,hotel_21,2023-07-21 00:00:00,0.9518176317214966,0.951249361038208
189,hotel_21,2023-07-22 00:00:00,0.9693652391433716,0.9664832353591919
190,hotel_21,2023-07-23 00:00:00,0.9515935778617859,0.9586441516876221
191,hotel_21,2023-07-24 00:00:00,0.9380914568901062,0.9370914101600647
192,hotel_21,2023-07-25 00:00:00,0.9524534344673157,0.9475594162940979
193,hotel_21,2023-07-26 00:00:00,0.984222412109375,0.9715052843093872
194,hotel_21,2023-07-27 00:00:00,0.9700143933296204,0.9731255769729614
195,hotel_21,2023-07-28 00:00:00,0.9538365006446838,0.9475694894790649
196,hotel_28,2023-07-01 00:00:00,0.4436931610107422,0.4258551597595215
197,hotel_28,2023-07-02 00:00:00,0.26494100689888,0.33482858538627625
198,hotel_28,2023-07-03 00:00:00,0.12886875867843628,0.22916486859321594
199,hotel_28,2023-07-04 00:00:00,0.07577371597290039,0.16113315522670746
200,hotel_28,2023-07-05 00:00:00,0.05392509698867798,0.13756997883319855
201,hotel_28,2023-07-06 00:00:00,0.1207878589630127,0.10630734264850616
202,hotel_28,2023-07-07 00:00:00,0.11726650595664978,0.08923178911209106
203,hotel_28,2023-07-08 00:00:00,0.01284325122833252,-0.031543128192424774
204,hotel_28,2023-07-09 00:00:00,0.016227930784225464,-0.05227953568100929
205,hotel_28,2023-07-10 00:00:00,-0.0428045392036438,-0.034984130412340164
206,hotel_28,2023-07-11 00:00:00,-0.019627630710601807,-0.07140226662158966
207,hotel_28,2023-07-12 00:00:00,-0.009729981422424316,-0.054733820259571075
208,hotel_28,2023-07-13 00:00:00,0.031121432781219482,0.029519978910684586
209,hotel_28,2023-07-14 00:00:00,-0.0037903785705566406,0.015319287776947021
210,hotel_28,2023-07-15 00:00:00,-0.01606893539428711,-0.08667945116758347
211,hotel_28,2023-07-16 00:00:00,0.001522362232208252,-0.13909775018692017
212,hotel_28,2023-07-17 00:00:00,-0.09209400415420532,-0.10002493113279343
213,hotel_28,2023-07-18 00:00:00,-0.045119404792785645,-0.10961738973855972
214,hotel_28,2023-07-19 00:00:00,0.04743644595146179,-0.14827562868595123
215,hotel_28,2023-07-20 00:00:00,0.02341046929359436,-0.0725906491279602
216,hotel_28,2023-07-21 00:00:00,-0.022659629583358765,-0.02081649750471115
217,hotel_28,2023-07-22 00:00:00,-0.0009857416152954102,-0.0896795466542244
218,hotel_28,2023-07-23 00:00:00,0.025493890047073364,-0.1312982738018036
219,hotel_28,2023-07-24 00:00:00,-0.0017772316932678223,-0.13510483503341675
220,hotel_28,2023-07-25 00:00:00,-0.06003826856613159,-0.11248980462551117
221,hotel_28,2023-07-26 00:00:00,-0.08145320415496826,-0.08580473065376282
222,hotel_28,2023-07-27 00:00:00,0.00020131468772888184,-0.011126181110739708
223,hotel_28,2023-07-28 00:00:00,0.007633715867996216,0.030337626114487648
224,hotel_35,2023-07-01 00:00:00,0.696365475654602,0.6844338178634644
225,hotel_35,2023-07-02 00:00:00,0.720774233341217,0.6898730993270874
226,hotel_35,2023-07-03 00:00:00,0.7619125247001648,0.7431554794311523
227,hotel_35,2023-07-04 00:00:00,0.800700843334198,0.7831368446350098
