index,unique_id,ds,LightGBM
466,hotel_84,2023-07-19 00:00:00,0.8974733500126653
467,hotel_84,2023-07-20 00:00:00,0.9195395404110603
468,hotel_84,2023-07-21 00:00:00,0.9362921977509157
469,hotel_84,2023-07-22 00:00:00,0.9491373180037754
470,hotel_84,2023-07-23 00:00:00,0.9071064300203792
471,hotel_84,2023-07-24 00:00:00,0.8754123773811042
472,hotel_84,2023-07-25 00:00:00,0.8656369480756857
473,hotel_84,2023-07-26 00:00:00,0.8856231879260409
474,hotel_84,2023-07-27 00:00:00,0.9128093354956355
475,hotel_84,2023-07-28 00:00:00,0.9393472291515208
476,hotel_91,2023-07-01 00:00:00,0.9302719623302421
477,hotel_91,2023-07-02 00:00:00,0.9368556252359163
478,hotel_91,2023-07-03 00:00:00,0.9107122573629816
479,hotel_91,2023-07-04 00:00:00,0.9500739923974171
480,hotel_91,2023-07-05 00:00:00,0.9671735792648839
481,hotel_91,2023-07-06 00:00:00,0.7710618083048241
482,hotel_91,2023-07-07 00:00:00,0.9085370421526665
483,hotel_91,2023-07-08 00:00:00,0.9725921719863425
484,hotel_91,2023-07-09 00:00:00,0.9295987656194348
485,hotel_91,2023-07-10 00:00:00,0.9632581364890277
486,hotel_91,2023-07-11 00:00:00,0.9025166804383625
487,hotel_91,2023-07-12 00:00:00,0.9208127074060718
488,hotel_91,2023-07-13 00:00:00,0.9318469066409425
489,hotel_91,2023-07-14 00:00:00,0.9413669509436513
490,hotel_91,2023-07-15 00:00:00,1.0057695303238527
491,hotel_91,2023-07-16 00:00:00,0.910880186494079
492,hotel_91,2023-07-17 00:00:00,0.8683464450565144
493,hotel_91,2023-07-18 00:00:00,0.9267146329858573
494,hotel_91,2023-07-19 00:00:00,0.9132403488468412
495,hotel_91,2023-07-20 00:00:00,0.8983428473605174
496,hotel_91,2023-07-21 00:00:00,0.8925958511018358
497,hotel_91,2023-07-22 00:00:00,0.9400614523855457
498,hotel_91,2023-07-23 00:00:00,0.8535349469669403
499,hotel_91,2023-07-24 00:00:00,0.9634717043434171
500,hotel_91,2023-07-25 00:00:00,0.9401772269547768
501,hotel_91,2023-07-26 00:00:00,0.9221259558411063
502,hotel_91,2023-07-27 00:00:00,0.9432437517283224
503,hotel_91,2023-07-28 00:00:00,0.9388243599129689
504,hotel_98,2023-07-01 00:00:00,0.39613282187616916
505,hotel_98,2023-07-02 00:00:00,0.27801627771359627
506,hotel_98,2023-07-03 00:00:00,0.21699020656244244
507,hotel_98,2023-07-04 00:00:00,0.22785059849109646
508,hotel_98,2023-07-05 00:00:00,0.19169705703611886
509,hotel_98,2023-07-06 00:00:00,0.21865699228061616
510,hotel_98,2023-07-07 00:00:00,0.24198379888017682
511,hotel_98,2023-07-08 00:00:00,0.26750802589781336
512,hotel_98,2023-07-09 00:00:00,0.13217327453875002
513,hotel_98,2023-07-10 00:00:00,0.12917242713941268
514,hotel_98,2023-07-11 00:00:00,0.1215762891473669
515,hotel_98,2023-07-12 00:00:00,0.1287393009558721
516,hotel_98,2023-07-13 00:00:00,0.16432314630283143
517,hotel_98,2023-07-14 00:00:00,0.18666242067898603
518,hotel_98,2023-07-15 00:00:00,0.23546982594807417
519,hotel_98,2023-07-16 00:00:00,0.1655815383657149
520,hotel_98,2023-07-17 00:00:00,0.1824842243942687
521,hotel_98,2023-07-18 00:00:00,0.17244077394945675
522,hotel_98,2023-07-19 00:00:00,0.19009448795416736
523,hotel_98,2023-07-20 00:00:00,0.1607573490643529
524,hotel_98,2023-07-21 00:00:00,0.34536106953132906
525,hotel_98,2023-07-22 00:00:00,0.41646702751440773
526,hotel_98,2023-07-23 00:00:00,0.13928969826476223
527,hotel_98,2023-07-24 00:00:00,0.12134324222817842
528,hotel_98,2023-07-25 00:00:00,0.14194139576159395
529,hotel_98,2023-07-26 00:00:00,0.16865537880905454
530,hotel_98,2023-07-27 00:00:00,0.19745880529939067
531,hotel_98,2023-07-28 00:00:00,0.32376985574846046
