index,unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA
395,hotel_70,2023-07-04 00:00:00,0.8377192982456141,0.7105263157894737,0.7564759271000756,0.8514310061147851
396,hotel_70,2023-07-05 00:00:00,0.8377192982456141,0.75,0.7477110455519981,0.8486644778816319
397,hotel_70,2023-07-06 00:00:00,0.8377192982456141,0.7587719298245614,0.7778270965392885,0.8503784413652783
398,hotel_70,2023-07-07 00:00:00,0.8377192982456141,0.8377192982456141,0.8384043030588617,0.9027901029871372
399,hotel_70,2023-07-08 00:00:00,0.8377192982456141,0.7982456140350878,0.8744535315777295,0.9736899765268874
400,hotel_70,2023-07-09 00:00:00,0.8377192982456141,0.6535087719298246,0.7574362228068356,0.9079736328439907
401,hotel_70,2023-07-10 00:00:00,0.8377192982456141,0.7105263157894737,0.7574322673244427,0.9233947498723726
402,hotel_70,2023-07-11 00:00:00,0.8377192982456141,0.7105263157894737,0.7564759271000756,0.9271222564113049
403,hotel_70,2023-07-12 00:00:00,0.8377192982456141,0.75,0.7477110455519981,0.9372886698700742
404,hotel_70,2023-07-13 00:00:00,0.8377192982456141,0.7587719298245614,0.7778270965392885,0.9403301890480952
405,hotel_70,2023-07-14 00:00:00,0.8377192982456141,0.8377192982456141,0.8384043030588617,0.9801288834467246
406,hotel_70,2023-07-15 00:00:00,0.8377192982456141,0.7982456140350878,0.8744535315777295,1.026134479564066
407,hotel_70,2023-07-16 00:00:00,0.8377192982456141,0.6535087719298246,0.7574362228068356,0.9831127333903573
408,hotel_70,2023-07-17 00:00:00,0.8377192982456141,0.7105263157894737,0.7574322673244427,0.9877860952654474
409,hotel_70,2023-07-18 00:00:00,0.8377192982456141,0.7105263157894737,0.7564759271000756,0.9921572653199103
410,hotel_70,2023-07-19 00:00:00,0.8377192982456141,0.75,0.7477110455519981,0.9947949028499179
411,hotel_70,2023-07-20 00:00:00,0.8377192982456141,0.7587719298245614,0.7778270965392885,0.9962984505840662
412,hotel_70,2023-07-21 00:00:00,0.8377192982456141,0.8377192982456141,0.8384043030588617,1.0244009470396105
413,hotel_70,2023-07-22 00:00:00,0.8377192982456141,0.7982456140350878,0.8744535315777295,1.0597854980481194
414,hotel_70,2023-07-23 00:00:00,0.8377192982456141,0.6535087719298246,0.7574362228068356,1.0268603940975771
415,hotel_70,2023-07-24 00:00:00,0.8377192982456141,0.7105263157894737,0.7574322673244427,1.032765132904983
416,hotel_70,2023-07-25 00:00:00,0.8377192982456141,0.7105263157894737,0.7564759271000756,1.0352813556105152
417,hotel_70,2023-07-26 00:00:00,0.8377192982456141,0.75,0.7477110455519981,1.039025152876424
418,hotel_70,2023-07-27 00:00:00,0.8377192982456141,0.7587719298245614,0.7778270965392885,1.0403852039477872
419,hotel_70,2023-07-28 00:00:00,0.8377192982456141,0.8377192982456141,0.8384043030588617,1.061013072608496
420,hotel_77,2022-12-27 00:00:00,0.0,0.0,0.0035630841445453646,-1.2446955489764206e-05
421,hotel_77,2022-12-28 00:00:00,0.0,0.0,0.00581562560026991,-1.2047356872243249e-05
422,hotel_77,2022-12-29 00:00:00,0.0,0.0,0.005317902589235404,-2.7492678687583056e-05
423,hotel_77,2022-12-30 00:00:00,0.0,0.0,0.002691648062137224,-2.9582608076822133e-05
424,hotel_77,2022-12-31 00:00:00,0.0,0.0,-0.00041973892537173953,-3.0852632370186294e-05
425,hotel_77,2023-01-01 00:00:00,0.0,0.0,-0.0018347077914180002,-2.303311803148478e-05
426,hotel_77,2023-01-02 00:00:00,0.0,0.0,-0.00034077666382860763,-2.4898929571888873e-05
427,hotel_77,2023-01-03 00:00:00,0.0,0.0,0.0037185298128244284,-3.2397305994215374e-05
428,hotel_77,2023-01-04 00:00:00,0.0,0.0,0.00596795338053469,-3.651324848173932e-05
429,hotel_77,2023-01-05 00:00:00,0.0,0.0,0.005467175019257311,-4.396335541335268e-05
430,hotel_77,2023-01-06 00:00:00,0.0,0.0,0.0028379264253216244,-4.438176653572522e-05
431,hotel_77,2023-01-07 00:00:00,0.0,0.0,-0.0002763945748257791,-4.461191760332848e-05
432,hotel_77,2023-01-08 00:00:00,0.0,0.0,-0.0016942386038626238,-4.054092818886777e-05
433,hotel_77,2023-01-09 00:00:00,0.0,0.0,-0.00020312497000659745,-4.4080513491976775e-05
434,hotel_77,2023-01-10 00:00:00,0.0,0.0,0.0038534205254556163,-4.619848400407023e-05
435,hotel_77,2023-01-11 00:00:00,0.0,0.0,0.006100138491003995,-4.661043190967791e-05
436,hotel_77,2023-01-12 00:00:00,0.0,0.0,0.005596708795815792,-4.661043190967791e-05
437,hotel_77,2023-01-13 00:00:00,0.0,0.0,0.0029648620477221426,-4.661043190967791e-05
438,hotel_77,2023-01-14 00:00:00,0.0,0.0,-0.0001520049934957508,-4.661043190967791e-05
439,hotel_77,2023-01-15 00:00:00,0.0,0.0,-0.0015723439957861076,-4.661043190967791e-05
440,hotel_77,2023-01-16 00:00:00,0.0,0.0,-8.367529167135467e-05,-4.661043190967791e-05
441,hotel_77,2023-01-17 00:00:00,0.0,0.0,0.00397047431380232,-4.661043190967791e-05
442,hotel_77,2023-01-18 00:00:00,0.0,0.0,0.006214844445488533,-4.661043190967791e-05
443,hotel_77,2023-01-19 00:00:00,0.0,0.0,0.005709114008667489,-4.661043190967791e-05
444,hotel_77,2023-01-20 00:00:00,0.0,0.0,0.0030750126666068715,-4.661043190967791e-05
445,hotel_77,2023-01-21 00:00:00,0.0,0.0,-4.4063746529768993e-05,-4.661043190967791e-05
446,hotel_77,2023-01-22 00:00:00,0.0,0.0,-0.0014665678057425094,-4.661043190967791e-05
447,hotel_77,2023-01-23 00:00:00,0.0,0.0,1.997926758777295e-05,-4.661043190967791e-05
448,hotel_84,2023-07-01 00:00:00,0.9134948096885813,0.903114186851211,0.975873529075923,0.9174955598115859
449,hotel_84,2023-07-02 00:00:00,0.9134948096885813,0.8961937716262975,0.73216656906911,0.9538676876287737
450,hotel_84,2023-07-03 00:00:00,0.9134948096885813,0.9515570934256056,0.7473705410220118,0.8852063175990939
451,hotel_84,2023-07-04 00:00:00,0.9134948096885813,0.7231833910034602,0.8021738746525953,0.8310503689856793
452,hotel_84,2023-07-05 00:00:00,0.9134948096885813,0.7197231833910035,0.811584339595717,0.8383198954417754
453,hotel_84,2023-07-06 00:00:00,0.9134948096885813,0.8823529411764706,0.8029457985275984,0.8961405598577201
454,hotel_84,2023-07-07 00:00:00,0.9134948096885813,0.9134948096885813,0.9275979474105911,0.8522582029595991
455,hotel_84,2023-07-08 00:00:00,0.9134948096885813,0.903114186851211,0.975873529075923,0.8907465427901713
456,hotel_84,2023-07-09 00:00:00,0.9134948096885813,0.8961937716262975,0.73216656906911,0.9241711593784182
457,hotel_84,2023-07-10 00:00:00,0.9134948096885813,0.9515570934256056,0.7473705410220118,0.8890347197263017
458,hotel_84,2023-07-11 00:00:00,0.9134948096885813,0.7231833910034602,0.8021738746525953,0.8261458389069938
459,hotel_84,2023-07-12 00:00:00,0.9134948096885813,0.7197231833910035,0.811584339595717,0.8187222335888085
460,hotel_84,2023-07-13 00:00:00,0.9134948096885813,0.8823529411764706,0.8029457985275984,0.8873902084706674
461,hotel_84,2023-07-14 00:00:00,0.9134948096885813,0.9134948096885813,0.9275979474105911,0.8736750335687249
462,hotel_84,2023-07-15 00:00:00,0.9134948096885813,0.903114186851211,0.975873529075923,0.8900950060975039
